Text,Sentiment
আমাদের খাবারের জন্য এক ঘণ্টারও বেশি অপেক্ষা করতে হয়েছিল .. এবং পরে আমরা অতিরিক্ত সালাদ চেয়েছিলাম এবং তারা সময়মতো এটি পরিবেশন করতে ব্যর্থ হয়েছিল। (আমাদের খাবার তারা এটি পরিবেশন করার সময় শেষ হয়েছিল)। খাবার সম্পর্কে: রসুন ন্যান দিয়ে হরিয়ালি কাবাবকে অর্ডার করা হয়েছে। কাবাব ভাল ছিল তবে রসুন ন্যান এবং নিয়মিত একটির মধ্যে কোনও পার্থক্য খুঁজে পেল না।,0
খুব ই বাজে চিলো পিজ্জা। 300tk এআর চিকেন পিজ্জা নিয়াচিলাম। খুব ই বাজে চিলো স্বাদ। ডাবল পনির পিজ্জা তে পনির চিলো না টিএমএন। নোংরা জায়গা। পরিষেবা খুব ই বাজে। বয়স পিজ্জা ডাইস প্ল্যাট এআর চামচ ডাই নাই। ওঙ্কহন পোর ওঙ্ক ডাকাদাকির পোর প্ল্যাট আর চামচ ডাইস। গ্লাস মোরগ 30tk কোরি নিয়াচে। জেটা খুব ই অপ্রাসঙ্গিক ল্যাগচে। খুব নোংরা একতা জায়গা। পিজ্জা এআর ড্যাম ও ওঙ্ক বেসি নিয়াচে। খাদ্য ব্যাংক এআর পর্যালোচনা ডেকেহে গিসিলাম। মনুশ জে কি খাইয়া পর্যালোচনা ডাই জ্যানি এনএ। নাকি ওডার কে ভালো কর্কিলো পরিবেশন করুন। নাইল পেইড রিভিউ চিলো ওআই গুলা। মোহাম্মদপুর আর প্রার্থনা সোব রেস্তোঁরা একটি খিচি অমি তাও একবার না কোয়েক হাজার বার। বিটি ইটো বাজে পিজ্জা প্রথমবারের মতো হোচে জীবন অভিজ্ঞতা অর্জন করে। হুইস আমার জন্য খুব হতাশাব্যঞ্জক ছিল। ï¿½ï¿½ï¿½,0
"পিজ্জার স্বাদ খুব খারাপ ছিল। যদিও তারা বলে যে পনির মুরগির সুপ্রিম পিজ্জাতে আরও বেশি হবে, পিজ্জাতে কোনও পনির ছিল না। খুব নোংরা জায়গা।",0
"০. ভূত্বকটি সত্যিই পাতলা ছিল, প্রায় রূটির মতো। 0. পনির পরিমাণ খারাপ ছিল না। ৩. টপিংসগুলির মধ্যে, টমেটো এবং পেঁয়াজ প্রচুর পরিমাণে ছিল, মুরগির সুপ্রিম পিজ্জাতে খুব কমই কোনও মুরগি এমনকি মাসরুম ছিল। আপনি জলপাই গণনা করতে পারেন। ৪. সামগ্রিক স্বাদটি ভাল ছিল তবে 079tk এর জন্য, টপিংস বিবেচনা করে, এটি অতিরিক্ত মূল্য নির্ধারণ করা হয়েছিল। আপনার সামনে একটি চুলায় পিজ্জা তৈরি করা প্রধান মনোযোগ। আপনি এটি চেষ্টা করে দেখতে পারেন তবে কেবল পিজ্জা রাখার জন্য ফিরে যাওয়ার জায়গা নয়। অবশ্যই ওভারহাইপড এবং ওভাররেটেড। শুভকামনা করছি.",0
"তাদের আচরণ খারাপ ছিল, আমি তাদের ""আচরণ"" ""খারাপ"" ছিল পুনরাবৃত্তি করি। অর্ডার দেওয়ার সময় আমরা আমাদের সমস্ত ""খুচরা"" টি কে দিয়েছিলাম বলে আমরা কিছুটা পরিবর্তন চেয়েছিলাম। তবে তাদের কাছে বিনয়ের সাথে বলার সৌজন্যও ছিল না যে তাদের কোনও পরিবর্তন নেই, এমনটি ছিল যে আমরা ভিক্ষুকরা তাদের অর্থের জন্য জিজ্ঞাসা করছিলাম। আমরা মুরগি এবং গরুর মাংস উভয়কেই অর্ডার দিয়েছিলাম, মুরগির পরিমাণটি সত্যিই দুর্বল ছিল, এটি সত্যই স্থানীয় স্থানীয় পিজ্জার অভিনব পনির সংস্করণ ছিল। সুতরাং দাম দ্বারা বিভ্রান্ত হবেন না।",0
আমি এক ঘণ্টারও বেশি অপেক্ষা করেছি এখনও খাবার প্রস্তুত ছিল না!,0
"তাদের পিজ্জা কেবল গড়। তবে আচরণটি সাধারণভাবে ""দরিদ্র"" বেশ অতিরিক্ত আমরা প্রায় 860 এর জন্য 4 টি পিজ্জা অর্ডার করেছি We আমরা তাদের 000 টাকা নোট দিয়ে অর্থ প্রদান করেছি। তবে পরে আমরা সেই 000 টাকা নোটের পরিবর্তে 500 টি টাকা নোট দিতে চেয়েছিলাম কারণ কিছু পরিবর্তন হওয়া জরুরি ছিল। তবে, মানুষ হে মানুষ তাদের মতো ছিল, ""তুমি কে?"" এমনকি ঘটনাটি ব্যাখ্যা করার পরেও যে লোকটি আদেশ দিচ্ছিল সে সম্পর্কেও দুঃখিত হওয়ার জন্য বিবেক ছিল না। আচরণে হতাশ !!!!",0
সবচেয়ে খারাপ I,0
বিভ্রান্ত হবেন না। তাদের পরিষেবা খুব খারাপ এবং তাদের আচরণও।,0
"ভাল ডাইনিং? আহ? খুব নিজস্ব অ্যাপ? কিছু আবর্জনা তৃতীয় পক্ষের অ্যাপ্লিকেশন ব্যবহার করে যা নির্দিষ্ট রেস্তোঁরাটির জন্যও নির্মিত নয়। পরিপুর্ণ ভাবে কাজ করেনি. অনেক বাগ আছে। এবং অবশেষে, একটি অর্ডার দিতে 5 মিনিট সময় নেয় ... এবং তারপরে কাউকে এটি উমাই থেকে গ্রহণ করতে হবে ... যা কেউ করে না। 00 মিনিট লামাও নষ্ট করে। অ্যাপের মাধ্যমে অর্ডার দিলে 05% ছাড়? তবে কেবল কার্টে একটি আইটেমের জন্য! অর্ডার করা মুরগির কারেজ। কোনও সয়া সস ছাড়াই এসেছিল। শুকনো এএফ ছোট খাস্তা মুরগি কোনও স্বাদ ছাড়াই। পরবর্তী ইউএমাই স্পেশাল ক্রিমি সালমন রোল এবং অন্য একটি সালমন রোল। নামগুলিতে বড়; আকারে ক্ষুদ্র। দামে ইউউজ। অন্যান্য অনেক জায়গায় এই ধরণের খাবার রয়েছে তবে আপনার স্বাদে আরও খারাপ, আকার তবে দামের উপরে উচ্চতর। আপনার 0300TK স্টাফ সর্বাধিক 400TK এ মূল্যবান। রোলের কয়েক টুকরো জন্য 0.3k বা এমনকি 0 কে প্রদান করতে আমার আপত্তি নেই। তবে খাবারের মানের সাথে মেলে, তাই না?",0
"আপনি যখন সেট মেনু এ সরবরাহিত সীমাহীন মাকি অফারের জন্য যান তখন এটি খুব হতাশাব্যঞ্জক, তবে চিরতরে অপেক্ষা করে এবং প্রতি ব্যক্তি প্রতি মাত্র দুটি মাকি টুকরো পেয়ে শেষ হয়। হয় এটি একটি অব্যবস্থাপনা বা প্রতারণা।",0
"আমরা ইফতার অফার, বেন্টো বক্স প্লাস সীমাহীন মাকির জন্য গিয়েছিলাম। সীমাহীন দ্বারা আমি অনুমান করি যে তারা প্রতি ব্যক্তি দুটি মাকি টুকরা বোঝায়। আমরা এক ঘন্টার জন্য বসেছিলাম এবং কোনও লাভের জন্য অপেক্ষা করছিলাম। খাবারের গুণমানও তেমন ভাল ছিল না।",0
"মূলত এটি খোলার পরে আমরা উমাই গিয়েছিলাম। এটা বেশ ভাল ছিল। সময়ের সাথে সাথে, গুণটি দুর্দান্তভাবে হ্রাস পেয়েছে। আমরা সবেমাত্র বাড়িতে খাবার সরবরাহ করেছি - অত্যন্ত নিম্নমানের এবং ভয়াবহভাবে প্রস্তুত। কোনও মানদণ্ডে ভোজ্য নয়। একটি সম্পূর্ণ এবং অর্থের সম্পূর্ণ অপচয়।",0
টিবিএইচ আমি উমাইয়ের কাছ থেকে আরও বেশি আশা করছিলাম .. এই জায়গার অনেক ভাল পর্যালোচনা দেখেছি! কিন্তু বাস্তবে খাবার ভাল ছিল না! এবং কর্মীরা ঠিক প্রশিক্ষিত ছিল! গ্রাহকদের প্রতারণা করার জন্য প্রশিক্ষিত! খারাপ খাবার + খারাপ আচরণ! এছাড়াও তারা কিছু অতিথির সাথে আলাদা আচরণ করবে বলে মনে হয়েছিল।,0
"কখনই ভাবিনি যে আমি উমার খাবার/পরিষেবা নিয়ে এই হতাশ হব। অফারটি অত্যধিক প্রতারণা করছে কারণ একে বলা হয় 'মাকি রোলসের ""সীমাহীন"" পরিবেশন সহ বেন্টো' যেখানে রেস্তোঁরাটি পুরো সময় জুড়ে 0/0 মাকি রোলসকে আরও বেশি পরিবেশন করতে প্রস্তুত নয়।",0
সুশী তাজা ছিল না। ভয়ঙ্কর স্বাদ। দুর্দান্ত সজ্জা। তবে আপনার সত্যই খাবারের গুণমান এবং পরিমাণের দিকে মনোনিবেশ করা উচিত। ফিরে যাচ্ছে না!,0
"খাবারটি দুর্দান্ত, মান ভাল এবং তাজা .... পরিষেবা খুব ভাল এবং উপস্থাপনযোগ্য",0
সীমাহীন মাকির জন্য এসেছিল তবে মাত্র 0 পেয়েছে ....... !!!!!!!,0
সবচেয়ে খারাপ খাবার। অর্থ অপচয় কখনও ফিরে যাবেন না -_-,0
ভাল ï¿½ā½ā ½ খাবার ... ï¿½í¿½ এবং দুর্দান্ত জায়গা ..... ï¿½,0
অর্থের সবচেয়ে খারাপ সময় ... বিশেষ কিছুই নয় .... খাবার ই চুল পাওয়া কুব এখানে সাধারণ ... আকতী খাবার ই 3/4 বার পাওয়া জে .... পরিবর্তন করুন এর পোর ও একই ওব্লথা .... জঘন্য ... ।,0
"এজেক দম্পতি প্লাটার -0 নাইচিলাম, তারা আতার সাথ চিকেন ফ্রাই আর উইংস গুলা আকডম খাঁটি ফেলচিলো। বাকি সোব কিচু ভালোই চিলো। এআর এজো ওঙ্ক বার খিয়েচি হাভেলাইট। তবে তারা প্রাই চিকেন গুলো ওঙ্ক খাঁটি ফেলি। এআর বয়স পেজার টেবিল এ আক্ট আন্টি জে সেট মেনু অর্ডার কোরেচিলো সেটার চিকেন তাও আকডম পোরা চিলো। আন্টি অভিযোগ করেছেন কোরেট তার সাথ খুব খড়াপ ভাবে কোথা বোলে চিলো। জেটা কোরা মোটিও উচিত হোইনি",0
পোচা খবার ï¿½í¿½ā ā চলেছে? ½ä¿½í¿½í¿½í¿½í¿½।,0
নিয়মিত গ্রাহক 05 মিনিট অপেক্ষা করুন কোরার পোর ও আরেকজোন আস আসন নাই জে তবে ওয়েটার রা কিচু কর্টে প্যারেনা। অ্যাভাবে ই নিয়মিত গ্রাহক অ্যাস্টে চোল জাবে।,0
এর আগে ঠিক ছিল তবে গুণমান এবং পরিষেবাটি জনপ্রিয়তার সাথে খারাপ হয়েছিল।,0
খুব খারাপ পরিষেবা। ................................,0
তারা কীভাবে তাদের গ্রাহককে বোঝাতে এবং সম্মান করতে জানত না। পরিষেবাটি মন খারাপ ছিল (à¦®à¦¨ à¦š¦ο¾ প্রতিক্রিয় ‡ ›§ à§§ ‡ à¦àο¾ à¦¾ à à§ à ‡ ‡ à à¦²àààà ।,0
দরিদ্র গ্রাহক পরিষেবা ..............................,0
ওয়ানক রিভিউ ডখবার পোর ওয়ানক আশা কোরি জেলাম গ্র্যান্ড হাভেলি তে কিটু হটাস হোলাম ইন্টিরিয়র ডিজাইন সুন্দোর খবার এর ম্যান ভালো না 3টা সেট মেনু এর সাথ সিজলার অর্ডার কর্লাম কিন্টু সিজেলার এর জাইগাই বিফ না মুরগির মিষ্টি এবং টক স্বাদ এরি ই জেই ইজির ইকতা প্লেট এর একজোন ও বুজলাম না টাকা পুরাই জোল ই জেলো,0
ফাল্টু রেস্টেন্ট ওঙ্ক টাইম বর্জ্য হোয়ি ওঙ্ক টাইম লেজ ফুড পরিবেশন কর্টে খাইট ও মোজা নাএএ,0
ইটো ফাল্টু খাবার জিবোন দেখি নাই। সজ্জা ও ভালো না। মনুশ আইখানে কেনে?,0
তারা 0 পান 0 বিনামূল্যে পানির নামে তাদের গ্রাহকের সাথে স্পষ্টভাবে প্রতারণা করছে। আমি তাদের খাবার পছন্দ করতাম তবে গতবার সেখানে থাকার পরে আমি সত্যিই হতবাক হয়ে গিয়েছিলাম। কেবল কিছুটা ভিড় করতে এবং তাদের বিক্রয় বাড়ানোর জন্য তারা গ্রাহকদের সাথে প্রতারণা শুরু করে। আপনি যদি সত্যই কোনও ধরণের প্রচারমূলক ক্রিয়াকলাপ সরবরাহ করতে সক্ষম না হন তবে অফার করবেন না। এই জাতীয় লজ্জাজনক কাজের কারণে আপনার ইতিবাচক গ্রাহককে নেতিবাচক প্রভাব ফেলতে দেবেন না।,0
সুন্দর অভ্যন্তর বুলশিট খাবার এবং বোবা স্টাফ ..... স্টাফ প্রায় অহঙ্কারী এবং জঘন্য যত্নের বিন্দুতে .... একই অঞ্চলে অন্যান্য উষ্ণ স্বাগত বিকল্পগুলির প্রচুর পরিমাণে যখন খোলা থাকে তখন এই বিষ্ঠা সহ্য করার দরকার নেই .... আশা নিয়ে বেশ কয়েকবার পরিদর্শন করেছেন যে গতবারের মতো খারাপ দিন ছিল তবে এটি সময়ের সাথে আরও খারাপ হওয়ার মতো মনে হচ্ছে ..... বেশিরভাগ বিডি ব্যবসায়ের মতো আপনি একবার স্বীকৃতি পান ... গ্রাহকদের প্রতি যত্ন নেওয়া বন্ধ করুন,0
ভয়াবহ অভিজ্ঞতা। খাবারের জন্য 50 মিনিট অপেক্ষা করা। এর পরে আমি দেখতে পেলাম স্যুপটি আমি যা অর্ডার করি তা নয়! পরিষেবা আশ্চর্যজনকভাবে খারাপ ছিল। নিশ্চিত করুন যে কেউ তাদের পরিষেবার পরে পরিষেবা চার্জে হতবাক হয়ে যাবে। শুধু আমার রাতের খাবার নষ্ট করুন।,0
তারা ডাকাত বিএফ বা জিএফ নিয়ে সেখানে যেতে না .. তারা আপনার সমস্ত অর্থ সিস্টেম দ্বারা নিয়েছে ..,0
"পরিবেশটি দুর্দান্ত ছিল। তবে খারাপ জিনিসটি হ'ল, প্লাটার থালাগুলি কেবল সন্ধ্যা: 00 টা পর্যন্ত পাওয়া যায়। তারা কোথাও এটি উল্লেখ করেনি, তাই আমি যখন আমার ডিনারে তাদের স্বাদ নিতে চাই তখন আমি অবাক হয়েছি। তারা আমাকে বলেছিল যে, তারা প্লাটার থালা থেকে লাভ পায় না ... যা আমি যেভাবেই বিশ্বাস করতে পারি না। খাবারের দামগুলি ধনমন্ডির অন্যান্য রেস্তোঁরাগুলির সাথে তুলনা করে খুব উচ্চতর।",0
ভয়ঙ্কর পরিষেবা। নোনতা আর কখনও ফিরে আসবে না।,0
"সুন্দর অভ্যন্তর, ঠিক আছে খাবার এবং অত্যন্ত বোবা জিনিস। তারা সময়মতো খাবারটি বেশ পরিবেশন করেছিল, তবে বিলটি প্রস্তুত করতে তাদের যুগে যুগে সময় লেগেছে। আমাদের খাওয়ার মতো বিলের জন্য অপেক্ষা করতে আমাদের প্রায় একই পরিমাণ সময় বসতে হয়েছিল।",0
ভয়াবহ খাবার..আমি তাদের প্রাচ্য বিশেষ স্যুপের চুমুক নেওয়ার পরে অসুস্থ হয়ে পড়ছিলাম I সবচেয়ে দুঃখজনক অংশটি ছিল তাদের পরিষেবা We এর পরে আমরা একটি আপেলের রস অর্ডার করলাম- ওয়েটারটি আমাকে খুব অন্ধকার মুখ দিয়ে উত্তর দিতে প্রায় 45 মিনিট সময় নিয়েছিল যে রস পাওয়া যায় না। তবে তাদের কিছু কাবাব এবং রেস্তোঁরাটির পরিবেশ ভাল ছিল।,0
খাবারের মান খুব খারাপ।,0
এই বুলশিটটি কখনও পরিদর্শন করবেন না। তারা আপনাকে পুরো মেনু দেয় এবং আপনি যখন একটি সস্তা নির্বাচন করেন ... এটি উপলভ্য নয়। শুধুমাত্র ব্যয়বহুল মেনু উপলব্ধ।,0
"অর্ডার করা ব্যাংকক স্টাইলের শাকসবজি, মঙ্গোলিয়ান গরুর মাংস এবং স্টেক। খাবারটি স্টেক বাদে সম্পূর্ণ আবর্জনা ছিল। সামগ্রিক পরিবেশ লাইভ সংগীতের সাথে ভাল ছিল। খাবার 3/00 পরিষেবা 8/00 পরিবেশ 8/00",0
সাতমাসজিড রোড ওরিয়েন্টাল লাউঞ্জে আমাদের খুব তিক্ত অভিজ্ঞতা ছিল। দেখে মনে হচ্ছে কর্মীরা খুব অসন্তুষ্ট। আমরা দশ মিনিটের জন্য অপেক্ষা করছিলাম কেউ আমাদের জিজ্ঞাসা করতে বিরক্ত করেনি। আমাদের ক্ষুধার্ত চলে যেতে হয়েছিল।,0
"ওভার চার্জড ï¿½í¿½í¿½ প্রতিবার তারা নতুন নতুন দাম যুক্ত করার সময় .. 05% ভ্যাট, 00% পরিষেবা চার্জ ঠিক আছে। তবে অজানা খাদ্য গ্রহণের জন্য 0500 টাক থেকে 3000 টি কে। সত্যিই কোনও ক্লু ডাব্লুটিএফ এটি নয়।",0
"বিশ্বের সবচেয়ে খারাপ রেস্তোঁরা, পুরো জায়গা জুড়ে উড়ে যায়। খাবারগুলি ভয়াবহ। কখনও এই জায়গাটি কখনও পরিদর্শন করবেন না",0
খাদ্য গড় তবে ভয়ঙ্কর পরিষেবা এবং বিলিং ব্যক্তির দ্বারা আরও খারাপ আচরণ। খাবার পুরোপুরি অতিরিক্ত চার্জ করা হয়। তারা 00% পরিষেবা চার্জের প্রাপ্য নয়। খারাপ অভিজ্ঞতা.,0
আমি আমার পুরো জীবনে সবচেয়ে খারাপ চিকেন ক্রিম স্যুপের স্বাদ পেয়েছি t এটি আমাকেও অসুস্থ করে তুলেছে :(,0
আমি আমার পুরো জীবনে সবচেয়ে খারাপ খাবার খেয়েছি ....,0
খাবার পরিবেশন করতে অত্যন্ত দীর্ঘ সময় নিয়েছিল এবং তারপরে আমাদের এই ছিটেফোঁটা পরিষেবার জন্য 05% পরিষেবা চার্জ দিতে হয়েছিল।,0
ভয়াবহ অভিজ্ঞতা !! পরিষেবা এবং খাবারের স্বাদ এতটাই দরিদ্র! আমি উভয় শাখা পরিদর্শন করেছি উভয়ই একই শর্ত।,0
পরিষেবাটি ভয়ঙ্করভাবে নরক ছিল। !! তবে শেষ পর্যন্ত খাবারটি সুস্বাদু হয়ে গেল!,0
সবচেয়ে খারাপ অভিজ্ঞতা ... খাবারগুলি ভয়ঙ্কর এনডি দামও বেশি।,0
জঘন্য পরিষেবা ধারক..এর মন্ত্রীর মতো দৃষ্টিভঙ্গি ..,0
গ্রাহক পরিষেবা: 0 আচরণ: 0 মূল্য: 0 খাদ্য: ভাল পরিবেশ: ভাল,0
খারাপ অভিজ্ঞতা ছিল খারাপ আচরণ করা কর্মী ... !! আর কখনও সেখানে যাব না,0
পরিষেবা মোট বুলশিট,0
উত্তেজনা,0
"আমি সবচেয়ে খারাপ জায়গাগুলির মধ্যে একটি। খুব ব্যয়বহুল এবং খাবার এমনকি এটি মূল্যবান নয়। আমরা তাদের শিশা স্বাদ সম্পর্কে জিজ্ঞাসা করেছি এবং তাদের কাছে কেবল 3 টি স্বাদ ছিল (আঙ্গুর, স্ট্রবেরি এবং মিশ্রিত)। এটি আমার সবচেয়ে খারাপ শিশা অভিজ্ঞতা ছিল। পরিবেশের জন্য 0 তারা।",0
ভয়ানক খাবার এবং পরিষেবা তবে দুর্দান্ত অভ্যন্তরীণ। অর্থ এবং সময় অপচয়।,0
"অভ্যন্তর এবং পরিবেশটি ভাল তবে খাবারটি এক কথায় ""ভয়াবহ""! সত্যিই খুব হতাশাব্যঞ্জক!",0
ব্যতিক্রমী অভ্যন্তর তবে সত্যই হতাশাজনক খাবার। এগুলি সমস্ত খারাপ হওয়ায় পয়েন্ট পিন করতে পারে না real রিয়াল খারাপ :-(,0
"শহরের সবচেয়ে খারাপ পাস্তাগুলির মধ্যে একটি, গুরুতরভাবে ভাইয়েরা আমার 800 টাকা নষ্ট করেছেন। অর্ডার করা মরিচ পনির ফ্রাই, একটি গরুর মাংসের পনির বার্গার, ক্রিম চিকেন পাস্তা এবং একটি স্যুপ। সবকিছু এত জঘন্য মিষ্টি ছিল !!!!!!!!! তারা পাস্তা সম্পর্কে বিষ্ঠা জানে না .... চোদা কি ??? কোনও পনির নেই, ওরেগানো, মাশরুম !!! শুধু ব্ল্যান্ড গুঁড়ো দুধ !!! যদি আপনার ছেলেরা কোনও ক্লু না থাকে তবে কেন খাদ্য শিল্পে বিনিয়োগ করুন ??? পরামর্শের জন্য যান বা এই চোদার রেস্তোঁরাটি বন্ধ করুন। হে তারা !! মুখে একটি সম্পূর্ণ থাপ্পর !! আমি আমার পুকগুলি পার্সেলে পাঠিয়ে দেব পরের জিনিসটি আপনার কাছে পরের জিনিস !!!! ইয়াক থুউউ !!!",0
"বার্গারটি শুকনো ছিল, রান্না করা এবং পুড়ে গেছে। সবচেয়ে খারাপ দিকটি হ'ল বার্গারটি এক ঘন্টার পরে পরিবেশন করা হয়েছিল। আমার পাশের অর্ধেক পান করত এবং ওয়েটার এমনকি জিজ্ঞাসা বা উপলব্ধি না করে পরিষ্কার করার সময় এটি কেড়ে নিয়েছিল। তারা দুটি টেবিলও পরিবেশন করেছিল যা আমাদের পরে এসেছিল এবং তারা এমনকি একই বার্গার অর্ডার করেছিল। কখনও ফিরে যাচ্ছি না।",0
"তাদের ট্যাগলাইনটি ""বড় সন্তুষ্টি"" গুরুত্ব সহকারে ï¿½ !!! তারা কীভাবে কোনও গ্রাহকের কাছ থেকে সন্তুষ্টি আশা করে ï¿½ পরিবেশন করতে দেড় ঘন্টা সময় নেওয়ার পরে ½ তারা বিশাল ভিড় বলেছিল, তবে এটি 05 জনের বেশি ছিল না ... এলওএল গুরুতরভাবে হতাশ হয়েছে এবং সেখানে কখনও ফিরে যাবেনা।",0
"খুব পেশাদারিত্বমূলক পরিষেবা। এই রেস্তোঁরাটির রান্নাগুলি কীভাবে পরিচালনা করতে হয় তা শিখতে হবে। একটি পাস্তা, বার্গার এবং ফ্রাই অর্ডার করেছেন .. আমার অর্ডারটির 50 মিনিটের পরে আমি শেফের চিৎকার শুনি - ""à¦ª¦¦¦¦¦¸à§ à¦¤¦¾ à¦¬àÿ§§ ‡ à¦² àààààà§§ à à¦² ààààà§§ । তারপরে 5 মিনিটের পরে আমি ক্যাশিয়ারকে জিজ্ঞাসা করলাম, তিনি তখনও সেই পাস্তা সম্পর্কে মিথ্যা কথা বলছিলেন .. তখন আমি তাকে বললাম - আপনি কি আমাকে ফেরত দেবেন বা আমার কোনও ফেরত ছাড়াই চলে যেতে হবে .. তারা প্রায় একটি অপচয় করার পরে আমাকে ফেরত দিয়েছিল ঘন্টা কিন্তু দুঃখজনক জিনিসটি হ'ল ক্যাশিয়ার দুঃখিত বা কোনও অনুশোচনা অনুভব করেনি। দুঃখের প্রত্যাশা করছিলাম তবে তার মনোভাবটি দুঃখের থেকে অনেক দূরে ছিল .. আমার তাকে অর্থ দেওয়া উচিত ছিল কারণ তার আরও বেশি প্রয়োজন .. আপনি কীভাবে ব্যবসা করেন তা নয়।",0
পরিষেবা খুব খারাপ। আমি প্রায় 0 ঘন্টা অপেক্ষা করছিলাম কেবল একটি বার্গার পাওয়ার জন্য আবার 45 মিনিট সিটের খাবার পেতে।,0
"""ভাজা ভাত"" ‹"" বিগ বেলি "" । ¦ - - ¾¦¦¬à¦¾à¦ ° à¦®à¦¦ সত à à¦¤ । à§§à¦¸à§ à¦¦¦ο¾à¦ à à উত্তর à উত্তর ¤à§ ‡ à¦¬à¦¾à¦§§§ à¦¯ à¦¹à¦¦ আছি ®§ ·",0
"0 ঘন্টা মধ্যাহ্নভোজন পরিবেশন করতে, মুরগির স্টেক খুব শুকনো ছিল এবং থাই স্যুপটি খুব মশলাদার ছিল, তাদের তাদের পরিষেবা উন্নত করা উচিত।",0
আমার অর্ডার 0 ঘন্টারও বেশি সময় নিয়েছে ..? দুপুরের খাবার খেতে যাচ্ছিল। এখন আমি বিকেলে স্ন্যাকস করছি ... ï¿½,0
"প্রত্যাশা উচ্চ ছিল তবে স্বাদ আরও খারাপ ""ফ্যাট বেলি চিকেন ব্যানার""",0
চিকেন ফ্রাই ছিল আবর্জনা এবং ব্যয়বহুল ..................,0
..,0
"ফাল্টু হোম ডেলিভারি সিস্টেম। অর্ডার করলে ঠিকানা চিনি না। আখানে এনএ, ওখানে এনএ, বেসি ডোর ... খারাপ পরিষেবা",0
দীর্ঘ সময়ের মধ্যে এই জাতীয় জায়গায় ছিল না! খাবার এত ভাল হয় না। মেনু / ওয়েটারের বুকিং / অর্ডার নেওয়ার সময় যা বলেছে তার থেকে প্রকৃত খাবারটি আলাদা।,0
"অভিজ্ঞতা মোটেও ভাল নয়। খাবারের স্বাদ ভাল নয়, দাম বেশি বলে মনে হচ্ছে। ওয়েটার আমাদের প্লাটারগুলির পরিমাণ ভাগ করে নেওয়ার বিষয়ে ভুল তথ্য দিয়েছে। সংক্ষেপে, আমরা এই রেস্তোঁরাটির সাথে একটি খারাপ অভিজ্ঞতা সংগ্রহ করি ...",0
"হ্যালো. আমার পরিবার পাশাপাশি আমিও লখনউতে খুব ঘন ঘন গ্রাহক। দুঃখের সাথে বলতে গেলে, আজ আমার কাছে সবচেয়ে খারাপ অভিজ্ঞতা ছিল। আদেশগুলি কেড়ে নেওয়া হয়েছিল। 0. আমি একটি গরুর মাংস ভুনা অর্ডার করেছি; এখন আমার ঘন ঘন আদেশ থেকে, আমি কী আশা করব তা জানি। এটি সর্বদা ছোট কিউবগুলিতে কাটা পরিবেশন করা হয়। আজ আমি 0 টি হাড় এবং 0 টি খণ্ড পেয়েছি যার মধ্যে ফ্যাট রয়েছে। এটি কখনও ছিল না। ০. আমি মুরগির মাখনের মশালার অর্ডার দিয়েছি। একবার আমি বাড়িতে পৌঁছে আমি ডিস্কে এসেছি ... এর উপরে এটির স্বাদ আলাদা। আমি চলে যাওয়ার আগে রসিদটি যাচাই করতে বিরক্ত করিনি কারণ লখনউ আমার প্রত্যাশায় পৌঁছাতে কখনও ব্যর্থ হননি, তবে যখন আমি তা করি তখন এটি চিকেন টিক্কা মাসালা তালিকাভুক্ত করা হয়েছিল। ৩. মশালাগুলি (সালাদ এবং ড্রেসিংস) অনুপস্থিত ছিল। ৪. নওশীজান উদ্ভিজ্জ বিরিয়ানিতে আলু ব্যতীত অন্য কোনও শাকসব্জী খুব কমই ছিল। এছাড়াও এটি অত্যন্ত মশলাদার ছিল।",0
ভয়াবহ খাবার। প্রথম স্থানে যাওয়ার জন্য আমার স্ত্রীর কথা শোনা উচিত নয়। আমরা বিকাল সাড়ে ৮ টায় সেখানে গিয়েছিলাম এবং সার্ভার আমাদের জানিয়েছিল যে রান্নাঘরটি 3 এ বন্ধ থাকবে এবং আমাদের মনোভাবের সাথে দ্রুত অর্ডার করতে হবে। একবার খাবার আসার পরে উপস্থাপনাটি সুন্দর ছিল তবে স্বাদটি ভয়াবহ ছিল। অবশ্যই সেখানে আর কখনও যাবে না!,0
"স্বাদ, গুণমান এবং পরিমাণ অনুসারে দাম খুব বেশি। এছাড়াও খাবার ভাল স্বাদ নয়।",0
প্রথমে আমরা তাদের সেবার লোকটিকে তাদের মেনু থেকে মশলাদার কিছু সম্পর্কে জিজ্ঞাসা করেছি। তারা কোফ্টা বিরিয়ানি নেওয়ার পরামর্শ দেয় est এমনকি তারা প্লাটারটি পরিবেশন করেনি। তাদের মধ্যে কেউই এটি পরিবেশন করতেও বলেনি But তবে পেপোর স্টার্টার হিসাবে যথেষ্ট ভাল ছিল oc,0
ভাল কাবাবের জন্য জায়গা নয়!,0
সমস্ত কাবাবের স্বাদ কমবেশি একই রকম। তাই কাবাবের মতো নয় তবে কিমা বিরিয়ানির স্বাদ ভাল ছিল।,0
ভয়াবহ খাবার! সবকিছু প্রায় পুড়ে গেছে। ওয়েটারদের আচরণ মোটেও ভাল ছিল না। সবকিছু অতিরিক্ত দামের। সেখানে যাওয়ার আগে দু'বার ভাবুন,0
