Text,Sentiment
"I have ordered their Mega platter which was priced at 0900 taka without VAT and Service Charge. I was so embarrassed when it came, most worse platter ever seen in quality and quantity. Had to order other items to subsidise this wrong choice and had spent a fortune. Really unhappy with this.",0
Please never go to this place very disgusting food. Taste yeakkkk. Waste of money and time,0
Visn,0
"First time when i went there food was excellent. But 0nd time, I was surprised to see the food quality. Stale food. You can taste it. We were told those are spice flavor. Ridiculous . We could not eat those food and I asked for a discount and they will give us next time . They really think I will go there next time.",0
They served with burnt Hydrabadi biriyani & it was too much spicy that I couldn't even eat some..,0
Bad service I found a piece of stone in fuska. Bad taste,0
Tasteless food with horrible service.....I am never coming back here...,0
"I was very disappointed with your hyderabadi birayani. I ordered for my nani shashuri and she was really looking forward to having it since I raved so much about this restaurant. I am so embarassed. She tried a spoon and that is it. When I tried it, first thing I tasted was choon, like not kidding. Then the sweetness hit me so hard, I was pretty dumbstruck. I did order dosa as well, which she ate thankfully. But I am sorry to say, hyderabadi biriyani tasted like jorda with mutton pieces. Hope you will look into this matter. Thank you.",0
"As I'm writing this review it's breaking my heart that my favorite restaurant's quality has fallen so much...the other day I ordered 'palak paneer and aloo paratha..n palak paneer was rotten...I informed you about that...n today I m at your place and we face almost same situation. We ordered 0 khichuri thali and one Naan thali and one chicken butter masala. ... 0) khichuri thali: shockingly there was a hair in khichuri! !! My pregnant sis was craving for your khichuri..we or...dered 0 hours before we reach tarka so that we can get the khichuri thali...and that's what she get??? Amazing! There was another time I got hair on my salad but I overlooked it..but today! !! Anyway. ..now the bhortas. ..whenever we ordered khichuri thali we got Taki machher bhorta. .. and today we got tasteless, flooded with mustard oil alu bhorta which we weren't informed before. .when my sis asked the waiter he gave a lame explanation that is 'amra ekekdin ekek bhorta dei' how come we never got any other bhorta!! Lameness er limit thake..if you ran out of food..you could inform us!!and the Kala bhuna...we requested that the last timewe orderedit was so hard that we could hardly eat..n today..it was just same!! UNEXPECTED 0) Naan thali: I ordered garlic Naan..they served plain Naan...when I complain they replaced it with garlic Naan..it it was hard and cold...though they heat it..it was hard...I don't know what happened to tarkas that Naan. ..which used to melt in mouth....everything in the thali was cold. ..daal was more like home made daal chorchori...n palak paneer. ..saltless. ..tasteless. ..it didn't even had the buttery texture it used to have....DISAPPOINTED 3)chicken butter masala : taste was good...but the ratio according to price is very very poor..I tried chicken butter masala before but I had no idea that your restaurant serves it with minced chicken. Anyway...your restaurant was our favorite place..but after having back to back horrible experience. ..my n my family quit...we are never coming back. ..highly dissatisfied and hurt. ..all the best",0
Price low & Food also LOW I hate tarka poor service,0
We had ifter yesterday. Golap jamun was not fresh at all. It tasted like from the previous day. It was cold and tasteless. Please keep a look out,0
"It states that 05% VAT and 7% Service Charge will be added to your bill.# 00% extra.....why not published total price......????? paid total so, why without vat price add",0
We went there before the ramadan and ordered hydrabadi biriyani and it was the worst. It had a very bad smell and when we told the waiters they said it was normal but it wasnt. As far as i know biriyani doesnt have that kind of smell. Handi's one is far better.. -_-,0
Totally worthless place! Overpriced tasteless food.,0
TARKA bonani,0
Fully disappointed...!!!,0
Wastage of money and time.. This review only for set menu.. Which i chosen for lunch..,0
"Worst food i ate ever :/ too much spicy,not tasty,cooking quality is just worst",0
Bad food as well as bad service. I have tested worst Dal Makhni in this place. Can't rate better :(,0
"Went there to celebrate a birthday, the chicken, vegetable, parata and biriyani items were good, however the fish anarkali was disgusting and there was a raw smell of fish coming from it. Could not tolerate the scent and the taste was awful.",0
"Poor service, highly disappointed, waste of money. Seeing so many good reviews I went there today. Ordered biryani thali. It arrived 30mins latter and by the time our lassi was served we were almost done with our food. The biryani was simply cold and the piece of mutton i got was just fat nothing else.",0
Service is poor. Food served in cold condition. Thali is just waste of money. I recommend not to go.,0
The vegetarian dishes were not edible. Though the chats like Dahi Fuchka and Papdi chat were good. Not a place for you if you are looking for a Indian vegetarian food.,0
"Just walked out from your restaurant an will never ever step into your place. Me my mother and Khala come to have lunch every month. But your service turned out to be horrible. We stepped on there at 0:05. Ordered 6 dosa only. Told them that my daughter came Streight from school and we need at least 0 dosa early we waited for an hour. And walked out. In the mean time we saw ( as we sat in from of the kitchen door) a lady in burka , most probably she was one o your staff members and her son walked in to the kitchen. All your staff got busy entertaining her. And while we were walking out they dint bother to stop us. Only good food won't help you to go long way. Sorry.",0
lack of spicy food.. sob khabar e kemn misty misty. Mughol Chicken khete jeye misty te matha ghuray gese. :/,0
Over rated,0
Food is good...!!! but their service is not good n the food is also too expensive n very less quantity....!!!,0
"I came to your place last week.Without a doubt your kababs and curry are very good but your falooda ruined all those.the falooda was too thick only full of thick milk and shabu, jelly and there was nothing to mix..no ice cream or doi. I really think you should work on it.I would not even pay 00tk for such a falooda and you charge 050 tk.",0
Probably one of the worst service level I have seen in Dhaka ...,0
i am being forced to edit the 5 star review to a 0 star depending on my recent visits.. my first visit there was indeed memorable but after that i have went there twice and every time left unsatisfied in terms of food quality and service. not gonna go into details i guess ppl who recently visited can relate very well.,0
"Really bad experience. I ordered a masala dosa and pani puri. My wife ordered a beef roll. The food was taking a while so we decided to order some take away as well while waiting. The first served me the dosa while not serving anything to my wife. The dosa was hard like crystallized caramel! While we started eating the dosa we asked for the remaining orders. After about ten minutes they came back with the pani puri. I finished my meal while my wife was still waiting for her beef roll which arrived even after the take away food was ready. To add to all this misery regarding the service, the food was horrible. Not worth the time, anxiety, or money. Not going back unless the entire serving staff is changed or trained properly. The chefs need some training as well.",0
We had to wait more than one hour for food .. and later we asked for additional salad and they failed to serve that on time . ( Our food was finished by the time they served it) . About the food : ordered hariali kabab with garlic nan. Kabab was good but couldn't find any difference between garlic nan and regular one .,0
Khub e baje chilo pizza. 300tk ar chicken pizza niachilam. Khub e baje chilo taste. Double cheese Pizza te cheese chilo na tmn. Filthy place. Service khub e baje. Age pizza dice plat ar spoon dai nai. Onkkhon por onk dakadakir por plat ar spoon dice. Glass cock 30tk kore niache. Jeta khub e irrelevant lagche. Khub dirty ekta place. Pizza ar dam o onk besi niache. Food bank ar review dekhe gecilam. Manush je ki khaiya review dai jani na. Naki oder k valo serve korchilo. Naile paid review chilo oi gula. Mohammadpur ar pray sob restaurant a khaichi ami tao ekbar Na koyek hajar bar. Bt eto baje pizza experience life a first time hoiche. Whice was very frustrating to me. ï¿½ï¿½ï¿½,0
"The taste of the pizza was very bad. Although they say the cheese will be more in chicken Supreme pizza, There was no cheese in pizza. Very dirty places.",0
"0. The crust was really thin, almost like a Ruti. 0. Amount of cheese was not bad. 3. Among the toppings, tomatoes and onions were abundant, there was hardly any chicken even masroom in the chicken supreme pizza. You can also count the olives. 4. The overall taste was good but for 079tk, considering the toppings, it was overpriced. The making of pizza in an oven in front of you is the main attention. You can give it a try but not really a place to go back just to have the pizza. Definitely overhyped and overrated. Best of luck.",0
"Their behaviour was bad, i repeat their ""BEHAVIOUR"" was ""BAD"". We wanted some change as we gave all of our ""khuchra"" tk at the time of order. But they didn't even have the courtesy to say politely that they didn't have any change, it was like we were beggars asking them for money. We ordered both chicken and beef, the amount of chicken was really poor, it was really a fancy cheese version of typical local pizza. So don't get confused by the price.",0
I have waited more than one hour still the food was not ready!,0
"Their pizzas are just average. But behavior is quite extra ordinarily ""POOR"" we ordered 4 pizzas costing about 860. We paid them with 000 taka notes. But later on we wanted to give a 500 taka note instead of those 000 taka notes because it was urgent to have some changes. But, man o man they were like, ""who are you?"" even after explaining the incident the guy who was taking order didn't have the conscience to even say sorry. Frustrated with the behavior!!!!",0
à¦¦à¦¾à¦®à§‡à¦° à¦¤à§à¦²à¦¨à¦¾à§Ÿ à¦•à§à§Ÿà¦¾à¦²à¦¿à¦Ÿà¦¿ à¦­à¦¾à¦² à¦¨à¦¾à¥¤ à¦ªà¦¿à¦œà§à¦œà¦¾à¦¤à§‡ à¦­à¦¾à¦² à¦Ÿà§‡à¦¸à§à¦Ÿ à¦¨à¦¾à¦‡à¥¤ à¦¸à§à¦§à§ à¦®à¦¨à§‡ à¦¹à¦² à¦°à§à¦Ÿà¦¿ à¦¸à¦¾à¦¥à§‡ à¦•à¦¿à¦›à§ à¦šà¦¿à¦•à§‡à¦¨ à¦†à¦° à¦šà¦¿à¦œ à¦¦à§‡à¦“à§Ÿà¦¾à¥¤ à¦­à¦¾à¦² à¦«à§à¦²à§‡à¦­à¦¾à¦° à¦¨à§‡à¦‡à¥¤ à¦°à¦¸à¦•à¦¸ à¦¹à¦¿à¦¨à¥¤,0
the worst.i found a big hair on the crust and they didnt even apologized.never going back there and food was not upto the mark.,0
don't be confused. their service is too bad and their behaviour also.,0
"pizza à¦à¦° crust à¦…à¦¨à§‡à¦• à¦ªà¦¾à¦¤à¦²à¦¾ï¿½à¥¤ à¦•à¦¿à¦¨à§à¦¤à§ à¦¬à§‡à¦¶à¦¿à¦° à¦­à¦¾à¦— à¦¸à¦®à§Ÿ à¦‡ à¦ªà§‹à§œà¦¾ à¦¥à¦¾à¦•à§‡ï¿½à¥¤ à¦†à¦° smog à¦à¦° à¦à¦•à¦Ÿà¦¾ à¦—à¦¨à§à¦§ à¦†à¦¸à§‡à¥¤ take away à¦à¦° à¦­à¦¾à¦² à¦¬à§à¦¯à¦¬à¦¸à§à¦¥à¦¾ à¦¨à§‡à¦‡ & à¦¨à¦¿à§Ÿà§‡ à¦†à¦¸à¦²à§‡ à¦¤à¦¾ à¦†à¦° à¦–à§‡à¦¤à§‡ à¦­à¦¾à¦² à¦²à¦¾à¦—à¦¬à§‡ à¦¨à¦¾à¥¤ so,à¦“à¦‡ à¦–à¦¾à¦¨à§‡ à¦–à¦¾à¦“à§Ÿà¦¾ à¦‡ better.",0
"Fine dining? eh? Very own app? Using some garbage 3rd party app that's not even built for a specific restaurant. Does not work properly. Has so many bugs. And finally, takes 5 minutes to place an order...and then someone has to accept it from Umai...which nobody does. 00 minutes wasted lmao. 05% discount if order through app? But only for one item in cart! Ordered Chicken Karaage. Came without any Soy sauce. Dry af tiny crispy chicken without any taste. Next up Umai Special Creamy Salmon Roll and another Salmon Roll. Big in names; tiny in sizes. Yuuuge in prices. Have had these types of foods in many other places but yours are by far the worse in taste, size but super high on the price. Your 0300tk stuff is worth at most 400tk. I don't mind paying 0.3k or even 0k for a few pieces of rolls. But the food quality has to match, right?",0
"This is very disappointing when you go for unlimited maki offer provided with set menu A, but ended up waiting forever and getting only two maki pieces per person. Either it's a mismanagement or a deception.",0
"We went for the iftar offer, bento box plus unlimited maki. By unlimited I guess they meant two maki pieces per person. We sat for an hour and waited to no avail. The quality of food wasn't that good either.",0
"We went to Umai when it originally opened. It was pretty good. Over time, the quality has reduced tremendously. We just had food delivered at home - extremely poor quality and horribly prepared. Not edible by any standards. A complete and utter waste of money.",0
Tbh I was expecting more from UMAI.. Saw so many good reviews of this place! But in reality the food wasn't good! and the staffs were trained alright! Trained to deceive the customers! Bad Food + Bad Behavior! Also they seemed to behave differently with some guests.,0
"Never thought I'd be THIS disappointed with Umai's food/service. The offer is exceedingly deceiving as it is called 'Bento with ""unlimited"" servings of maki rolls' whereas the restaurant isn't even prepared to serve more than 0/0 maki rolls per person throughout the entire time.",0
Sushi was not fresh. Tastes terrible. Great decor. But you should really focus on the quality and quantity of food. Not going back!,0
"Food is awesome, quality is good & fresh .... Service is very good & presentable",0
Came for unlimited maki but just got 0.......!!!!!!!,0
à¦—à§ à¦¬à§‡à¦šà¦²à§‡à¦“ à¦à¦‡à¦–à¦¾à¦¨à§‡ à¦¸à§‡à¦Ÿà¦¾ à¦•à§‡à¦œà¦¿à¦¤à§‡ à¦¹à¦¾à¦œà¦¾à¦° à¦Ÿà¦¾à¦•à¦¾ à¦¦à¦¾à¦®à¥¤ à¦­à¦¾à¦²à§‹ à¦—à§ à¦ªà¦¾à¦“à§Ÿà¦¾ à¦¯à¦¾à§Ÿà¥¤ Please don't reply !,0
Worst food ever. Waste of money. Never going back -_-,0
Good ï¿½ï¿½ï¿½ food... ï¿½ï¿½ and Awesome place..... ï¿½,0
worst of money nd time... nothing special.... food e hair pawa kub common here... akti food e 3/4ber pawa jay.... change er por o same obstha.... disgusting....,0
"Ajk couple platter-0 niyechilam, tara atar sathe chicken fry r wings gula akdom pure felechilo. Baki sob kichu valoi chilo. Ar ageo onk bar kheyechi havelite. But tara prai chicken gulo onk pure fele. Ar age paser table a ak aunti j set menu order korechilo setar chicken tao akdom pora chilo. Aunti complain korate tar sathe khub kharap vabe kotha bole chilo. Jeta kora moteo uchit hoyni",0
Pocha khabar ï¿½ï¿½ï¿½ ï¿½ï¿½ï¿½ï¿½?ï¿½ï¿½ï¿½ï¿½ï¿½ï¿½ï¿½ï¿½ ï¿½ï¿½ï¿½ï¿½ï¿½ï¿½ï¿½ï¿½ï¿½ï¿½ï¿½ï¿½,0
Regular customer 05 min wait korar por o arekjon ase seat niye jay but waiter ra kichu korte parena. Avabe e regular customer aste aste chole jabe.,0
Was alright before but the quality and service deteriorated with popularity.,0
"à¦ªà§à¦°à¦¸à¦™à§à¦— ""à¦¬à¦¾à¦‡ à¦“à§Ÿà¦¾à¦¨ à¦—à§‡à¦Ÿ à¦“à§Ÿà¦¾à¦¨"" à¦¬à¦¾à¦°à¦—à¦¾à¦° à¦…à¦«à¦¾à¦° à¦…à¦«à¦¾à¦° à¦¦à§‡à¦“à§Ÿà¦¾ à¦¯à§‡à¦®à¦¨à¦¿ à¦¸à§‹à¦œà¦¾ à¦¤à§‡à¦®à¦¨à¦¿ à¦à¦‡ à¦…à¦«à¦¾à¦° à¦®à¦¾à¦¨à¦¸à¦®à§à¦®à¦¤à¦­à¦¾à¦¬à§‡ à¦¶à§‡à¦· à¦•à¦°à¦¾ à¦¤à§‡à¦®à¦¨à¦¿ à¦•à¦ à¦¿à¦¨ à¥¤ à¦­à¦¾à¦‡ à¦…à¦«à¦¾à¦° à¦¦à¦¿à¦²à§‡ à¦¸à§‡à¦–à¦¾à¦¨à§‡ à¦¬à¦¿à¦ªà§à¦² à¦¸à¦‚à¦–à§à¦¯à¦• à¦®à¦¾à¦¨à§à¦·à§‡à¦° à¦‰à¦ªà¦¸à§à¦¥à¦¿à¦¤à¦¿ à¦¹à¦“à§Ÿà¦¾à¦Ÿà¦¾ à¦¸à§à¦¬à¦¾à¦­à¦¾à¦¬à¦¿à¦• à¦¤à¦¾à¦‡ à¦•à§‹à¦¨ à¦…à¦«à¦¾à¦° à¦¦à§‡à¦“à§Ÿà¦¾ à¦ªà§‚à¦°à§à¦¬à§‡ à¦¨à¦¿à¦œà§‡à¦¦à§‡à¦° à¦¯à§‹à¦—à§à¦¯à¦¤à¦¾ à¦¯à¦¾à¦šà¦¾à¦‡ à¦•à¦°à¦¾ à¦…à¦¬à¦¶à§à¦¯à¦•, à¦†à¦ªà¦¨à¦¾à¦°à¦¾ à¦¯à¦¦à¦¿ à¦¸à§‡à¦‡à¦Ÿà§à¦•à§ à¦ªà§à¦°à¦¸à§à¦¤à§à¦¤à¦¿ à¦¨à¦¿à¦¤à§‡ à¦¨à¦¾à¦‡ à¦ªà¦¾à¦°à§‡à¦¨ à¦¤à¦¬à§‡ à¦•à§‡à¦¨ à¦¯à¦¾à¦¨ à¦…à¦¨à§à¦¯à¦¦à§‡à¦° à¦…à¦¨à§à¦°à§‚à¦ª à¦•à¦°à¦¤à§‡??? à¦¢à¦¾à¦•à¦¾à¦•à¦¾à¦‡à¦—à§‹ à¦¨à¦¾à¦®à¦‡ à¦ªà¦šà¦¾à¦‡à§Ÿà¦¾ à¦¦à¦¿à¦²à§‹",0
very poor service. ................................,0
They didn't know how to convince and respect their customer. Service was mind blowing ï¿½ (à¦®à¦¨ à¦šà¦¾à¦‡à¦›à§‡ à¦œà§à¦¤à¦¾ à¦–à§à¦‡à¦²à¦¾ à¦®à§à¦œà¦¾ à¦¦à¦¿à§Ÿà¦¾ à¦ªà¦¿à¦Ÿà¦¾à¦‡) ï¿½,0
****à¦° à¦¸à¦¾à¦°à§à¦­à¦¿à¦¸ à¦¦à§‡à§Ÿ ï¿½ï¿½ï¿½ ï¿½ï¿½ï¿½ï¿½ï¿½ï¿½ï¿½ï¿½ï¿½ï¿½ï¿½ï¿½ï¿½ï¿½ï¿½,0
Poor customer service..............................,0
Onek review dekhbar por onek asha kore gelam Grand Haveli te kintu hotas holam interior design sundor khabar er man valo na 3ta set menu er sathe beef sizzler order korlam kintu sizzler er jaigai beef na chicken sweet and sour taste er ki je dilo ekta plate kore 3frd er ekjon o bujlam na taka purai jol e gelo,0
faltu restaurent onk time waste hoy onk time lage food serve korte khaite o moja naa,0
Eto faltu khabar jibone dekhi nai. Decoration o valo na. Manush aikhane ken ase?,0
They are clearly cheating with their customer in the name of buy 0 get 0 free. I used to love their food but after being there last time I was really shocked. Just to have some crowd and boosting up their sales they started to cheat with customers. If you are truly not capable of offering any kind of promotional activities then dont offer. Dont let your positive customer get a negative impact due to such shameful act.,0
Nice interior bullshit food and dumb stuff..... stuff are almost at the point of arrogant and damn care.... no need to endure this shit when there are loads of other warm welcoming options open in same area.... visited couple of times with hope that last time was a bad day but seems like its getting even worse with time.....like most of bd business once u get recognition ... stop caring about customers,0
Terrible experience. Waited 50 min for food. After that I found the soup was not that what I order ! Service was amazingly bad. Confirm anyone will shocked with the service charge after their service. Just ruin my dinner.,0
They are robber dont go there with bf or gf .. they will took all of your money by system..,0
"The environment was nice. But the bad thing is that, the platter dishes are only available till 7:00 pm. They didn't mention it anywhere, so i was surprised when i wanted to taste them at my dinner. They told me that, they don't get profit from platter dishes...Which i cant believe anyway. The food prices are comparativly very high compare to other restaurants at Dhanmondi.",0
Awful service. Salty. Will never come back.,0
"Nice interior, okay food and extremely dumb stuff. They served the food pretty much in time, but it took them ages to prepare the bill. We almost had to sit the same amount of time waiting for the bill as we did eating.",0
"awful food..I was about to fall sick after taking a sip of their oriental special soup.I ordered a steak and it was equally horrible. The saddest part was their service.After we ordered an apple juice- the waiter took almost 45 minutes to reply me with a very gloomy face that juice is not available. However, some of their kebabs and ambience of the restaurant was good.",0
Food quality is very poor.,0
Never visit this bullshit. They give you the whole menu and when you select a cheaper one...its not available. Only the expensive menus are available.,0
"Ordered Bangkok style vegetables, Mongolian beef & steak. The food was completely rubbish except the steak. Overall environment was good with live music. Food 3/00 Service 8/00 Ambience 8/00",0
We had a very bitter experience at Satmasjid Road Oriental Lounge. Seems like the employees are very unhappy. We waited for ten minutes nobody bothered to ask us. We had to walk away hungry.,0
"Over charged ï¿½ï¿½ï¿½ Every time they add new new price.. 05% Vat, 00% service charge is alright. But Sometime 0500 tk to 3000 tk for unknown food consumption. Really no clue WTF is this.",0
"Worst restaurants in world, flies all over the place. Foods are horrible. Never ever visit this place",0
Food is average but horrible service & even worse behavior by billing person. Food is totally overcharged. They donâ€™t deserve 00% service charge. Bad experience.,0
I've tasted the worst chicken cream soup in my entire life.it made me sick too :(,0
Worst food I have ever eaten in my entire life....,0
"Took extremely long to serve the food, and then we had to pay a 05% service charge for this shitty service.",0
Horrible experience!!service & food taste are so poor!I visited both branches both are same condition.,0
The service was lyk terrifically hell.!!but the food been delicious eventually.!,0
Worst experience ever...foods are horrible nd price is also high.,0
Disgusting service holder..they approach like an minister..,0
Customer Service: 0 Behavior: 0 Price: 0 Food: Good Environment: Good,0
Had a bad experience Ill mannered staffs...!! Never going there again,0
Service is total bullshit,0
excitement,0
"One of the worst places I've been. Too expensive and the food is not even worth it. We asked them about shisha flavors and they only had 3 flavors(grape,strawberry and mixed). It was my worst shisha experience. 0 star for the ambience.",0
Terrible food & service but Nice interieor. Waste of money and time.,0
"The Interior and Ambience is good but the Food is "" horrible"" in one word !Very disappointing indeed !",0
Exceptional interior but Really dissapointing food. Can't pin point just one as all of them were bad.real bad :-(,0
"One of the worst pasta in town, seriously brothers just wasted my 800 bucks. Ordered Chilly cheese fries, a beef cheese burger, Cream chicken pasta and a soup. Everything was so damn sweet!!!!!!!!! They don't know shit about pasta.... the fuck was that??? no cheese, oregano, mushroom!!! just bland powdered milk!!! If you guys don't have a clue why invest in the food industry??? Go for consultancy or shut this fucking restaurant. O stars!! A complete slap in the face!! I will send my pukes in parcel to you guys next thing in the morning!!!! yaaak thuuuu!!!",0
"The burger was dry, over cooked and burned. The worst part was that the burger was served like after an hour. I had a half drank coke my side and the waiter took it away while cleaning without even asking or realizing. They also served two tables that came after us and they even ordered the same burger. Never going back.",0
"Their tagline is ""Big Satisfaction"" seriously ï¿½!!! how they expect satisfaction from a customer after taking one and half hour to serve a ï¿½ . They said huge rush, but it was not more than 05 people... lol Seriously disappointed & never going back there.",0
"Very unprofessional service. This restaurant needs to learn how to manage it's cooks. Ordered a pasta, burger and fries.. After 50 minutes of my order i hear the chef shouting - ""à¦ªà¦¾à¦¸à§à¦¤à¦¾ à¦¬à§Ÿà§‡à¦² à¦•à¦°à¦¸ à¦¨à¦¾à¦‡?"" Then after 5 minutes i asked the cashier,he was still lying about that pasta.. Then i told him - are you gonna give me a refund or should i walk away without a refund.. They did give me a refund after wasting almost an hour but the sad thing is the cashier wasn't sorry or felt any remorse. Was expecting a sorry but his attitude was pretty far from a sorry.. I should've given him the money because he needs it more.. This not how you do business.",0
Service is very bad. I almost waited for 0 hour to just get a burger then again 45 mins to get a seat meal.,0
"""Fried Rice"" à¦¯à¦–à¦¨ à¦–à§‡à¦¤à§‡ à¦‡à¦šà§à¦›à§‡ à¦•à¦°à¦¤à§‹ ""Big Belly"" à¦¤à§‡ à¦šà¦²à§‡ à¦¯à¦¾à¦‡à¦¤à¦¾à¦® à¦•à¦¿à¦¨à§à¦¤à§ à¦à¦–à¦¨ à¦¦à¦¾à¦® à¦à¦¤ à¦¬à¦¾à§œà¦¾à¦›à§‡ à¦à¦¬à¦‚ à¦–à¦¾à¦¬à¦¾à¦° à¦®à¦¾à¦¨ à¦à¦¤ à¦¬à¦¾à¦œà§‡ à¦•à¦°à¦›à§‡à§· à§« à¦¸à§à¦Ÿà¦¾à¦° à¦¥à§‡à¦•à§‡ à¦‡à¦¡à¦¿à¦Ÿ à¦•à¦°à§‡ à§§à¦¸à§à¦Ÿà¦¾à¦° à¦¦à¦¿à¦¤à§‡ à¦¬à¦¾à¦§à§à¦¯ à¦¹à¦²à¦¾à¦®à§·",0
"0 hr to serve lunch ,chicken steak was very dry and thai soup was very spicy ,they should improve their service.",0
My order took more than 0 hour..? Was going to have lunch. Now i am having afternoon snacks...ï¿½,0
"Was expectation high but taste are worse ""fat belly chicken banger""",0
chicken fry was rubbish & expensive ..................,0
Set menu for 0 à¦¨à¦¿à¦¸à¦¿à¦²à¦¾à¦® à¦–à§à¦¬à¦¿ à¦«à¦¾à¦²à§à¦Ÿà§...à§®à§¦à§« à¦Ÿà¦¾à¦•à¦¾...à§§ à¦œà¦¨à§‡à¦° à¦–à¦¾à¦¬à¦¾à¦° à§¨ à¦œà¦¨à¦•à§‡ à¦¦à¦¿à¦¸à§‡ à¦à¦®à¦¨ à¦…à¦¬à¦¸à§à¦¥à¦¾...à¦­à¦¾à¦‡ à¦•à§‡à¦‰ à¦­à§à¦²à§‡ à¦“ à¦à¦‡ à¦¶à¦¾à¦‰à§Ÿà¦¾à¦° à¦šà¦¾à¦‡à¦¨à¦¿à¦œ à¦–à¦¾à¦‡à¦¤à§‡ à¦œà¦¾à¦‡à§Ÿà§‡à¦¨ à¦¨à¦¾...give 0 star only for their waiter good behavior...,0
..,0
à¦à¦²à¦¾à¦•à¦¾à¦° à¦®à¦¾à¦à§‡ à¦–à§à¦¬ à¦¸à§à¦¨à§à¦¦à¦° à¦¡à§‡à¦•à§‹à¦°à§‡à¦¶à¦¨ à¦¦à§‡à¦–à§‡ à¦—à¦¿à§Ÿà§‡à¦›à¦¿à¦²à¦¾à¦®à¥¤ à¦•à¦¿à¦¨à§à¦¤à§ à¦†à¦ªà¦¨à¦¾à¦¦à§‡à¦° à¦–à¦¾à¦¬à¦¾à¦°à§‡à¦° à¦®à¦¾à¦¨ à¦“ à¦ªà¦°à¦¿à¦®à¦¾à¦¨ à¦¦à¦¾à¦®à§‡à¦° à¦¸à¦¾à¦¥à§‡ à¦à¦•à§‡à¦¬à¦¾à¦°à§‡à¦‡ à¦®à¦¾à¦¨à¦¾à¦¨à¦¸à¦‡ à¦¨à¦¾à¥¤ à¦¬à¦¿à¦¶à§‡à¦· à¦•à¦°à§‡ à¦†à¦ªà¦¨à¦¾à¦¦à§‡à¦° à¦¥à¦¾à¦‡ à¦šà¦¿à¦•à§‡à¦¨ à¦«à§à¦°à¦¾à¦‡à§Ÿà§‡à¦° à¦…à¦¬à¦¸à§à¦¥à¦¾ à¦¶à§‹à¦šà¦¨à§€à§Ÿà¥¤ à§©à§«à§¦ à¦Ÿà¦¾à¦•à¦¾ à¦šà¦¾à¦°à§à¦œ à¦•à¦°à§‡ à¦šà¦¿à¦•à§‡à¦¨ à¦ªà¦ª à¦¸à¦¾à¦‡à¦œà§‡à¦° à§¬ à¦ªà¦¿à¦¸ à¦šà¦¿à¦•à§‡à¦¨ à¦•à¦¿à¦­à¦¾à¦¬à§‡ à¦¦à¦¿à¦šà§à¦›à§‡à¦¨ à¦†à¦¬à¦¾à¦° à¦§à¦¾à¦°à¦¨à¦¾à¦° à¦¬à¦¾à¦‡à¦°à§‡à¥¤ à¦¯à§‡à¦–à¦¾à¦¨à§‡ à¦œà§‡ à¦•à§‹à¦¨ à¦šà¦¾à¦‡à¦¨à¦¿à¦œà§‡ à§ªà§¦à§¦-à§ªà§«à§¦ à¦Ÿà¦¾à¦•à¦¾à¦° à§§à§¦ à¦ªà¦¿à¦¸à§‡à¦° à¦®à§‡à¦¨à§ à¦ªà¦¾à¦“à§Ÿà¦¾ à¦œà¦¾à§Ÿ [à¦¬à§œ à¦¸à¦¾à¦‡à¦œ] à¦¸à§à¦¬à¦¾à¦¦à¦“ à¦¤à§‡à¦®à¦¨ à¦­à¦¾à¦²à§‹ à¦¨à¦¾à¥¤ à¦®à¦¨à§‡ à¦°à¦¾à¦–à¦¬à§‡à¦¨ à¦®à¦¾à¦¨à§à¦· à¦–à¦¾à¦¬à¦¾à¦°à§‡à¦° à¦®à¦¾à¦¨ à¦“ à¦¸à§à¦¬à¦¾à¦¦à§‡à¦° à¦œà¦¨à§à¦¯ à¦†à¦¬à¦¾à¦° à¦†à¦¸à¦¬à§‡à¥¤ à¦¡à§‡à¦•à§‹à¦°à§‡à¦¶à¦¨ à¦¦à§‡à¦–à¦¤à§‡ à¦¨à¦¾à¥¤ à¦†à¦®à¦¿ à¦¤à§‹ à¦†à¦° à¦†à¦¸à¦›à¦¿ à¦¨à¦¾à¥¤,0
"Faltu home delivery system.order korle address chini na. Akhane na, okhane na,besi dore ...bad service",0
Havenâ€™t been to a place like this in a long while! Food is not so good. Actual food differs from whatâ€™s on the menu / waiter says while taking booking / order.,0
"Experience is not good at all. Taste of the Food is not good, price seems high. The waiter gave us wrong information regarding quantity sharing of platters. In a nutshell, we gather a bad experience with this restaurant...",0
"Hello. My family as well as myself are very frequent customers at Lucknow. Sad to say, today was by far the worst experience I've had. The orders were placed to be taken away. 0. I've ordered a Beef Bhuna; now from my frequent orders, I know what to expect. It is always served cut in to little cubes. Today I got 0 bones and 0 chunks in the item out of which consisted of fat. This was never the case. 0. I've ordered for Chicken Butter Masala. Once I reached home I came to disc...over that it tastes different. I didn't bother checking the receipt before I left because Lucknow has never failed to reach my expectations, but when I did, it was listed Chicken Tikka Masala. 3. The condiments (salad and dressings) were missing. 4. The Naushijan Vegetable Biriani hardly had any vegetables other than potatoes. Also it was extremely spicy.",0
"Horrible food. Shouldn't have listen to my wife to go there in the first place. We went there at 0:30PM and server told us kitchen will be closed at 3 and we have to order fast with an attitude. Once the food came, presentation was nice but taste was horrible. Definitely won't go there ever again!",0
"As per taste,quality and quantity, price is too high. Also food is not a good taste.",0
